date,gap_type,log_return
2019-06-13,overnight_open,-0.0036904666496109656
2019-06-13,lunch,0.000580618956101193
2019-06-13,closing_auction,0.007077006159700351
2019-06-14,overnight_open,0.0003467606808137896
2019-06-14,lunch,-0.0010423302814104908
2019-06-14,closing_auction,-0.0019773196323202174
2019-06-17,overnight_open,0.002209688635340866
2019-06-17,lunch,-0.00035093876478789536
2019-06-17,closing_auction,-0.0011702751481903206
2019-06-18,overnight_open,-0.0026968416415345713
2019-06-18,lunch,0.0002353218036509739
2019-06-18,closing_auction,0.0007048044459503982
2019-06-19,overnight_open,0.006320985578455395
2019-06-19,lunch,0.0001169112060722732
2019-06-19,closing_auction,0.0015184258012908582
2019-06-20,overnight_open,0.00023339946424077618
2019-06-20,lunch,-0.0001157072607595828
2019-06-20,closing_auction,-0.001963389208420024
2019-06-21,overnight_open,0.021048592230546757
2019-06-21,lunch,-0.00011330802799505477
2019-06-21,closing_auction,0.0007912734262400989
2019-06-24,overnight_open,-0.0005651314080895783
2019-06-24,lunch,0.00011272050961603173
2019-06-24,closing_auction,-0.002492354297989499
2019-06-25,lunch,0.0005686664924358343
2019-06-25,closing_auction,-0.004560491315347441
2019-06-26,overnight_open,-0.0022880687250234604
2019-06-26,lunch,0.00011427918417101634
2019-06-26,closing_auction,0.0003438592503364558
2019-06-27,overnight_open,0.00022917382935172206
2019-06-27,lunch,-0.0003443723847382543
2019-06-27,closing_auction,-0.0010497464077069021
2019-06-28,overnight_open,-0.002336722642885153
2019-06-28,lunch,0.00047069899668770126
2019-06-28,closing_auction,0.00508260306346581
2019-07-01,overnight_open,0.011000454689821786
2019-07-01,lunch,0.0029552192455323104
2019-07-01,closing_auction,0.00011256824461701632
2019-07-02,overnight_open,-0.002930900531174592
2019-07-02,lunch,-0.0027309985112316283
2019-07-02,closing_auction,-0.008884897268301781
2019-07-03,overnight_open,-0.0027497725850706635
2019-07-03,lunch,-0.0003449663692002513
2019-07-03,closing_auction,0.0027497725850705763
2019-07-04,overnight_open,0.0053631668462620465
2019-07-04,lunch,0.0009025271370753952
2019-07-04,closing_auction,0.0032785061303243998
2019-07-05,overnight_open,0.0009025271370753952
2019-07-05,lunch,0.0002260142398591966
2019-07-05,closing_auction,-0.0009061049436346032
2019-07-08,overnight_open,-0.004770567884380142
2019-07-08,lunch,-0.0013723698402789324
2019-07-08,closing_auction,0.0018333911403419349
2019-07-09,overnight_open,-0.002177526503646409
2019-07-09,lunch,0.0005744815462184622
2019-07-09,closing_auction,-0.0003429943439560036
2019-07-10,overnight_open,0.006042314455962662
2019-07-10,lunch,0.0
2019-07-10,closing_auction,-0.0021626552165923134
2019-07-11,overnight_open,0.007718540022270747
2019-07-11,lunch,-0.0006800408286555144
2019-07-11,closing_auction,-0.0017030943656727322
2019-07-12,overnight_open,0.003742986278834297
2019-07-12,lunch,0.0
2019-07-12,closing_auction,-0.00034334764285801625
2019-07-15,overnight_open,-0.00343997587244342
2019-07-15,lunch,-0.0006866560123310288
2019-07-15,closing_auction,0.006505758265489864
2019-07-16,overnight_open,-0.0019358885508388248
2019-07-16,lunch,-0.0011370097870751247
2019-07-17,overnight_open,-0.0009076469876577321
2019-07-17,lunch,0.00011332086815919367
2019-07-17,closing_auction,-0.0005693139920352696
2019-07-18,overnight_open,-0.002851441909210087
2019-07-18,lunch,-0.0020573787117624818
2019-07-18,closing_auction,-0.0038968530688219287
2019-07-19,overnight_open,0.011077598575868526
2019-07-19,lunch,0.0
2019-07-19,closing_auction,0.0015912710791278753
2019-07-22,overnight_open,-0.0028433343011441733
2019-07-22,lunch,-0.00022789425805106963
2019-07-22,closing_auction,-0.0028537203317253747
2019-07-23,overnight_open,0.002511703569570334
2019-07-23,lunch,-0.000454029519717962
2019-07-23,closing_auction,-0.0013534854310763762
2019-07-24,overnight_open,0.0014661932362111294
2019-07-24,lunch,0.00022634676420760935
2019-07-24,closing_auction,0.0005651314080896349
2019-07-25,overnight_open,-0.0005651314080895783
2019-07-25,lunch,0.00022540290865175142
2019-07-25,closing_auction,-0.0024827910282278257
2019-07-26,overnight_open,-0.0007912734262401509
2019-07-26,lunch,0.00011319259732499692
2019-07-26,closing_auction,0.0020332097820980445
2019-07-29,overnight_open,0.00045126354556404905
2019-07-29,lunch,0.00011320541133951467
2019-07-29,closing_auction,0.0010164324100570327
2019-07-30,overnight_open,0.001691761526822454
2019-07-30,lunch,-0.00011314137026275459
2019-07-30,closing_auction,-0.0017137964777346304
2019-07-31,overnight_open,-0.0013731550389696184
2019-07-31,lunch,0.00011408362341974006
2019-07-31,closing_auction,0.0
2019-08-01,overnight_open,-0.0032822167432082516
2019-08-01,lunch,-0.000680889722174976
2019-08-01,closing_auction,0.001133786969526895
2019-08-02,overnight_open,-0.007278549135133656
2019-08-02,lunch,0.0
2019-08-02,closing_auction,-0.00045418417948912533
2019-08-05,overnight_open,-0.0031850783381888684
2019-08-05,lunch,-0.00011430530960608163
2019-08-05,closing_auction,-0.0029704123291733765
2019-08-06,overnight_open,-0.013825104991842318
2019-08-06,lunch,0.00034612056878572316
2019-08-06,closing_auction,0.001960445764255566
2019-08-07,overnight_open,0.0
2019-08-07,lunch,0.0009233610997688165
2019-08-07,closing_auction,-0.00034676068081372836
2019-08-08,overnight_open,0.00392293107225751
2019-08-08,lunch,0.0009212345193208402
2019-08-08,closing_auction,-0.0005750762134449252
2019-08-09,overnight_open,0.002527865301067077
2019-08-09,lunch,-0.0003440169748968448
2019-08-09,closing_auction,-0.0014936522567832536
2019-08-12,overnight_open,0.0005747456908602277
2019-08-12,lunch,0.00034417484421649374
2019-08-12,closing_auction,-0.00011431837680347282
2019-08-13,overnight_open,-0.0028622150171430947
2019-08-13,lunch,0.00022941041623889767
2019-08-13,closing_auction,0.0008029825495981353
2019-08-14,overnight_open,0.00560289613924319
2019-08-14,lunch,0.00011394063705136772
2019-08-14,closing_auction,-0.0010249986661313877
2019-08-15,overnight_open,-0.0100779597813496
2019-08-15,lunch,0.0002291475720382684
2019-08-15,closing_auction,0.013796441833718007
2019-08-16,overnight_open,-0.015391883767584031
2019-08-16,lunch,0.00316706519670104
2019-08-16,closing_auction,-0.0014776927951736854
2019-08-19,overnight_open,0.0030666160667043017
2019-08-19,lunch,0.0013611617346598358
2019-08-19,closing_auction,0.0007926173771698293
2019-08-20,overnight_open,-0.0010191949243041737
2019-08-20,lunch,0.00022678308295415717
2019-08-20,closing_auction,0.00022670596333766474
2019-08-21,overnight_open,0.0007930663759009993
2019-08-21,lunch,0.0003383522278937695
2019-08-21,closing_auction,0.0
2019-08-22,overnight_open,0.0014640466605160695
2019-08-22,lunch,-0.00022552999644528745
2019-08-22,closing_auction,0.0005641112576963384
2019-08-23,overnight_open,0.0012399257633205734
2019-08-23,lunch,0.00022540290865175142
2019-08-23,closing_auction,-0.00022525059223524918
2019-08-26,overnight_open,-0.0075753655272506725
2019-08-26,lunch,-0.0003396931471265109
2019-08-26,closing_auction,0.0009038527335478275
2019-08-27,overnight_open,0.0018052583036531104
2019-08-27,lunch,-0.00045141632636557156
2019-08-27,closing_auction,-0.001701162871272332
2019-08-28,overnight_open,0.0009076469876575894
2019-08-28,lunch,0.00011351382042958455
2019-08-28,closing_auction,0.00011352670727988834
2019-08-29,overnight_open,-0.0003406187940965385
2019-08-29,lunch,0.00045366905621022183
2019-08-29,closing_auction,0.000678502796582947
2019-08-30,overnight_open,0.002483912307929887
2019-08-30,lunch,-0.00011287318709434733
2019-08-30,closing_auction,0.0009033424281864037
2019-09-03,overnight_open,-0.0004515692106537963
2019-09-03,lunch,-0.0005646846386427172
2019-09-03,closing_auction,-0.0004528472849945796
2019-09-04,overnight_open,0.0011317339370021907
2019-09-04,lunch,0.0004526423071511002
2019-09-04,closing_auction,0.0002255045674231051
2019-09-05,overnight_open,0.0014645414660756915
2019-09-05,lunch,-0.0001126824047617409
2019-09-05,closing_auction,-0.00022570816030817776
2019-09-06,overnight_open,0.0009025271370753952
2019-09-06,lunch,-0.00022578460244929721
2019-09-06,closing_auction,0.0
2019-09-09,overnight_open,0.0001127459271729009
2019-09-09,lunch,0.0
2019-09-09,closing_auction,-0.0010152857773257002
2019-09-10,overnight_open,0.0
2019-09-10,lunch,-0.0002261931699306048
2019-09-10,closing_auction,-0.0006795786873841017
2019-09-11,overnight_open,0.0005663476393096295
2019-09-11,lunch,-0.000113192597324979
2019-09-11,closing_auction,0.0007915418516968129
2019-09-12,overnight_open,0.0014683461157405605
2019-09-12,lunch,0.0
2019-09-12,closing_auction,-0.00045080582302961796
2019-09-13,overnight_open,0.0006761325477325191
2019-09-13,lunch,0.001681143573304016
2019-09-13,closing_auction,-0.0006652622487290715
2019-09-16,overnight_open,-0.00011092008219464568
2019-09-16,lunch,0.00011084631170248515
2019-09-16,closing_auction,0.0012199857333040178
2019-09-17,overnight_open,-0.00044345898731189997
2019-09-17,closing_auction,0.0
2019-09-18,overnight_open,0.0
2019-09-18,lunch,-0.00044043163011005
2019-09-18,closing_auction,0.0024191786594948694
2019-09-19,overnight_open,0.001207398203866646
2019-09-19,lunch,0.0
2019-09-19,closing_auction,0.0014185173419036013
2019-09-20,overnight_open,-0.003167151667254539
2019-09-20,lunch,-0.00021896212042816596
2019-09-20,closing_auction,0.001752081043917068
2019-09-23,overnight_open,0.0
2019-09-23,lunch,0.00032749304370001197
2019-09-23,closing_auction,-0.0025326226167304783
2019-09-24,overnight_open,0.00044091711472693925
2019-09-24,lunch,0.00021978022066492046
2019-09-24,closing_auction,0.0012096553957582894
2019-09-25,overnight_open,-0.0018700846987942334
2019-09-25,lunch,-0.0001102232020954674
2019-09-25,closing_auction,-0.001973684851222209
2019-09-26,overnight_open,0.0015354247368337486
2019-09-26,lunch,0.0003283533111097437
2019-09-26,closing_auction,0.0
2019-09-27,overnight_open,-0.0008736486304294299
2019-09-27,lunch,0.0004351136803119543
2019-09-27,closing_auction,-0.0009746061738472758
2019-09-30,overnight_open,0.0037848112225623938
2019-09-30,lunch,-0.00010724435636853507
2019-09-30,closing_auction,-0.0025993732820839294
2019-10-01,overnight_open,0.0015171220941989877
2019-10-01,lunch,-0.00021609940656763267
2019-10-01,closing_auction,0.0019373593402261763
2019-10-02,overnight_open,-0.0011834957538265254
2019-10-02,lunch,-0.0002165205161646986
2019-10-02,closing_auction,0.0017391308731268974
2019-10-03,overnight_open,-0.004244442351817816
2019-10-03,lunch,0.0
2019-10-03,closing_auction,0.0037868587314970857
2019-10-04,overnight_open,-0.00021600604900928408
2019-10-04,lunch,0.00021682567300902638
2019-10-04,closing_auction,0.0006533812712026048
2019-10-07,overnight_open,0.00032653061514616464
2019-10-07,lunch,0.00010889094582540927
2019-10-07,closing_auction,-0.00010961907382845483
2019-10-08,overnight_open,0.000657534270265692
2019-10-08,lunch,0.00032864107213690573
2019-10-08,closing_auction,-0.001852962544452761
2019-10-09,overnight_open,-0.0007639836660818262
2019-10-09,lunch,0.00021805495071123074
2019-10-09,closing_auction,0.0007654874888528389
2019-10-10,overnight_open,0.0003278867727064678
2019-10-10,lunch,0.0008727908038230136
2019-10-10,closing_auction,-0.0015322318856324174
2019-10-11,overnight_open,0.002843707483443252
2019-10-11,lunch,0.0010918223597986769
2019-10-11,closing_auction,0.00043701519323289986
2019-10-14,overnight_open,0.0047946043685462
2019-10-14,lunch,0.0007575348016611098
2019-10-14,closing_auction,-0.0011914434119948004
2019-10-15,overnight_open,0.00010837171508835876
2019-10-15,lunch,0.0004336513511148873
2019-10-15,closing_auction,0.0007576987968713831
2019-10-16,overnight_open,0.0020537217400572474
2019-10-16,lunch,0.0003237468328066989
2019-10-16,closing_auction,-0.0008658009198853087
2019-10-17,overnight_open,0.00043299416134378894
2019-10-17,lunch,-0.0004336983695866711
2019-10-17,closing_auction,-0.006076407585282493
2019-10-18,overnight_open,0.005102328824351623
2019-10-18,lunch,-0.0003249742757299709
2019-10-18,closing_auction,0.0005427997744953685
2019-10-21,overnight_open,-0.001520582458730585
2019-10-21,lunch,-0.0004347353616995671
2019-10-21,closing_auction,-0.0011974093848916476
2019-10-22,overnight_open,0.0005444547420386693
2019-10-22,lunch,0.00010866612344277517
2019-10-22,closing_auction,-0.0006525285712774612
2019-10-23,overnight_open,-0.0002176041788589234
2019-10-23,lunch,0.0
2019-10-23,closing_auction,0.0009792721526826538
2019-10-24,overnight_open,0.001086956628756703
2019-10-24,lunch,0.00021699034478105822
2019-10-24,closing_auction,0.0012970170430450251
2019-10-25,overnight_open,-0.00032409658361786433
2019-10-25,lunch,-0.00010796221333013908
2019-10-25,closing_auction,-0.0005398693647294262
2019-10-28,overnight_open,0.0019421672052245705
2019-10-28,lunch,-0.00021549402087486317
2019-10-28,closing_auction,0.00010793890668374869
2019-10-29,overnight_open,0.0005395198404407314
2019-10-29,lunch,0.0
2019-10-29,closing_auction,0.0001079971921780569
2019-10-30,overnight_open,-0.0005401026326272185
2019-10-30,closing_auction,-0.0008613264959722234
2019-10-31,overnight_open,0.001184132761216772
2019-10-31,closing_auction,0.0009718698459477339
2019-11-01,overnight_open,0.00021584286723126184
2019-11-01,lunch,0.001289075267130304
2019-11-04,overnight_open,0.003742319256644968
2019-11-04,lunch,0.0003198123794650152
2019-11-04,closing_auction,0.0
2019-11-05,overnight_open,0.0
2019-11-05,lunch,-0.0005326231816994241
2019-11-05,closing_auction,0.0
2019-11-06,overnight_open,-0.0007465472537845817
2019-11-06,closing_auction,0.00010662685940684772
2019-11-07,overnight_open,-0.00010662685940693812
2019-11-07,lunch,0.00021319688813308527
2019-11-07,closing_auction,0.0030839605449525173
2019-11-08,overnight_open,0.0003184882451679986
2019-11-08,lunch,-0.00021238186338714895
2019-11-08,closing_auction,0.0007429815127115682
2019-11-11,overnight_open,-0.0010615712249587457
2019-11-11,lunch,-0.0004251248868363576
2019-11-11,closing_auction,0.00031947180933041035
2019-11-12,overnight_open,0.0008514261902175236
2019-11-12,lunch,0.0011658101050133994
2019-11-12,closing_auction,0.0
2019-11-13,overnight_open,-0.001379676525564609
2019-11-13,lunch,-0.00031950583369948183
2019-11-13,closing_auction,0.0011743982559416616
2019-11-14,overnight_open,0.0007466268812521314
2019-11-14,lunch,0.00010666097818232129
2019-11-14,closing_auction,0.0006421233097347826
2019-11-15,overnight_open,0.0007486231032480908
2019-11-15,lunch,-0.00021353833094173936
2019-11-15,closing_auction,0.0005355899651357171
2019-11-18,overnight_open,0.0007493443587809797
2019-11-18,closing_auction,0.00043066322801714566
2019-11-19,overnight_open,0.0009683146703130678
2019-11-19,lunch,0.00021530843015687444
2019-11-19,closing_auction,0.0006455778145455453
2019-11-20,overnight_open,-0.00032273681093438264
2019-11-20,lunch,0.00010813733452005503
2019-11-20,closing_auction,-0.0016273396593753711
2019-11-21,overnight_open,-0.003153719105652485
2019-11-21,lunch,0.00021908204710256702
2019-11-21,closing_auction,-0.010952042653104422
2019-11-22,overnight_open,0.011831840356395857
2019-11-22,lunch,0.00011060111718408731
2019-11-22,closing_auction,0.00891370804388928
2019-11-25,overnight_open,0.0003327233436117565
2019-11-25,lunch,0.0007781669004762278
2019-11-25,closing_auction,0.0029948444546010417
2019-11-26,overnight_open,0.0016599350903811936
2019-11-26,lunch,0.00033132696752378066
2019-11-26,closing_auction,-0.001655172791668485
2019-11-27,overnight_open,0.0007727549095697604
2019-11-27,lunch,0.0
2019-11-27,closing_auction,-0.0013331853991093458
2019-11-28,overnight_open,-0.0041218796173881885
2019-11-28,lunch,-0.0011230908637815083
2019-11-28,closing_auction,0.0012335297330861746
2019-11-29,overnight_open,-0.0014579714352963712
2019-11-29,lunch,0.00022366361086309983
2019-11-29,closing_auction,-0.0007852375747020856
2019-12-02,overnight_open,0.0013457442874315233
2019-12-02,lunch,-0.00033747680167315285
2019-12-02,closing_auction,-0.0022753138371355394
2019-12-03,overnight_open,-0.0030799088967243455
2019-12-03,lunch,-0.0002262187544994247
2019-12-03,closing_auction,-0.0004569861841210578
2019-12-04,overnight_open,-0.00377812573749328
2019-12-04,lunch,-0.0004571951159762244
2019-12-04,closing_auction,0.0040632110077919005
2019-12-05,overnight_open,0.0
2019-12-05,closing_auction,0.0010174665961707266
2019-12-06,overnight_open,0.0009035464811682148
2019-12-06,lunch,-0.0001126824047617409
2019-12-06,closing_auction,-0.0009038527335479268
2019-12-09,overnight_open,0.0003390405185893197
2019-12-09,lunch,-0.00033861956415902664
2019-12-09,closing_auction,0.00022750540423459802
2019-12-10,overnight_open,-0.0004550625789566065
2019-12-10,lunch,0.0010256995599800672
2019-12-10,closing_auction,0.002511703569570334
2019-12-11,overnight_open,-0.0005702880108938284
2019-12-11,lunch,0.00011416176734809619
2019-12-11,closing_auction,0.0022650066308520615
2019-12-12,overnight_open,0.000339308944045991
2019-12-12,lunch,0.0006775068009831947
2019-12-12,closing_auction,-0.0013550137574596468
2019-12-13,overnight_open,0.003947002586776482
2019-12-13,lunch,0.0
2019-12-13,closing_auction,-0.0029451765738338484
2019-12-16,overnight_open,-0.001135073901664068
2019-12-16,lunch,-0.0007964048432771782
2019-12-16,closing_auction,-0.004094637204065984
2019-12-17,overnight_open,0.0004557885220200072
2019-12-17,lunch,0.0006846189222218972
2019-12-17,closing_auction,-0.0017266191339875153
2019-12-18,overnight_open,-0.0013834449981462115
2019-12-18,lunch,0.00023070711833793252
2019-12-18,closing_auction,-0.002087199273492642
2019-12-19,overnight_open,0.0005802146957087529
2019-12-19,closing_auction,-0.005327169517672069
2019-12-20,overnight_open,0.004980609126055883
2019-12-20,lunch,0.0
2019-12-20,closing_auction,0.0
2019-12-23,overnight_open,0.001149557546986459
2019-12-23,lunch,0.0
2019-12-23,closing_auction,-0.0029905704368076965
2019-12-24,overnight_open,-0.0008066839964965189
2019-12-24,lunch,-0.00023110700357083206
2019-12-24,closing_auction,0.0009183791255056366
2019-12-25,overnight_open,0.0016051367812284368
2019-12-25,lunch,-0.00011438375763103372
2019-12-25,closing_auction,0.0001144492132865591
2019-12-26,overnight_open,0.00022885913819995543
2019-12-26,lunch,-0.00034256352033538474
2019-12-26,closing_auction,-0.00091795760892292
2019-12-27,overnight_open,-0.0009188010293783784
2019-12-27,lunch,0.00011473811038930891
2019-12-27,closing_auction,0.0009102287578044549
2019-12-30,overnight_open,0.001363791551304395
2019-12-30,lunch,0.00011362990751400762
2019-12-30,closing_auction,0.0011392117887335557
2019-12-31,overnight_open,-0.0003416272879550356
2019-12-31,lunch,0.00011399259060500459
2019-12-31,closing_auction,-0.0013684572782159217
2020-01-02,overnight_open,0.001140511072533313
2020-01-02,lunch,0.00034081227254049523
2020-01-02,closing_auction,0.0
2020-01-03,overnight_open,0.0007894885652272247
2020-01-03,lunch,-0.0006783493759273991
2020-01-03,closing_auction,-0.0012499291440406055
2020-01-06,overnight_open,-0.0021626552165923134
2020-01-06,lunch,-0.0009061049436346032
2020-01-06,closing_auction,0.0
2020-01-07,overnight_open,0.0021765287245190264
2020-01-07,lunch,-0.0005710696289056602
2020-01-07,closing_auction,-0.00011427918417100281
2020-01-08,overnight_open,-0.007456300676454826
2020-01-08,lunch,-0.0012721912315501371
2020-01-08,closing_auction,-0.0008101383464909079
2020-01-09,overnight_open,0.006347762096034595
2020-01-09,lunch,0.0005725737345090485
2020-01-09,closing_auction,-0.00022859755500169261
2020-01-10,overnight_open,0.0013708021337786216
2020-01-10,lunch,0.000340773559269696
2020-01-10,closing_auction,0.00011381096011833874
2020-01-13,overnight_open,0.002387042906672632
2020-01-13,lunch,-0.0007952286701384688
2020-01-13,closing_auction,0.0
2020-01-14,overnight_open,0.0011363637586480103
2020-01-14,lunch,-0.00056570686579665
2020-01-14,closing_auction,-0.0005665401545223071
2020-01-15,overnight_open,-0.00034007822126770913
2020-01-15,lunch,-0.0006801179133167325
2020-01-15,closing_auction,0.001018848789102848
2020-01-16,overnight_open,0.003050332817623097
2020-01-16,lunch,0.0006731740409044118
2020-01-16,closing_auction,0.00011210133972838745
2020-01-17,overnight_open,0.003245484355117477
2020-01-17,lunch,-0.00011207621194127489
2020-01-17,closing_auction,0.0005597537229836532
2020-01-20,overnight_open,-0.0003358146334799138
2020-01-20,lunch,-0.0003358522281779139
2020-01-20,closing_auction,0.0003345414026181692
2020-01-21,overnight_open,-0.000892359233783496
2020-01-21,lunch,0.00011089548112267747
2020-01-21,closing_auction,-0.0016612219336146184
2020-01-22,overnight_open,0.00011083402615924335
2020-01-22,lunch,-0.00011050334283856566
2020-01-22,closing_auction,0.002974717116742875
2020-01-30,overnight_open,-0.007176403970442806
2020-01-30,lunch,-0.000568666492435883
2020-01-30,closing_auction,-0.0019454145862070882
2020-01-31,overnight_open,0.005711037795514434
2020-01-31,lunch,-0.0013785183113512577
2020-01-31,closing_auction,0.0017621149933992233
2020-02-03,overnight_open,-0.010619568827460261
2020-02-03,lunch,0.001822047269944792
2020-02-03,closing_auction,0.0023809535057418754
2020-02-04,overnight_open,0.0068728792877620504
2020-02-04,lunch,0.001780944370994692
2020-02-04,closing_auction,-0.0005935070504802471
2020-02-05,overnight_open,0.008041670583519948
2020-02-05,lunch,-0.0020160101699085334
2020-02-05,closing_auction,-0.0018988849759892896
2020-02-06,overnight_open,0.005567745236719905
2020-02-06,lunch,0.0021008411088117938
2020-02-06,closing_auction,-0.00023239600383475841
2020-02-07,overnight_open,-0.003026073072674611
2020-02-07,lunch,-0.0007027407176062524
2020-02-07,closing_auction,0.0015180711737705914
2020-02-10,overnight_open,-0.007731091570041594
2020-02-10,lunch,-0.0005890322370932185
2020-02-10,closing_auction,0.0
2020-02-11,overnight_open,0.002714666760072063
2020-02-11,lunch,0.0007020007308297848
2020-02-11,closing_auction,0.0005882007110356982
2020-02-12,overnight_open,-0.0003528789073846168
2020-02-12,lunch,0.001046572570671117
2020-02-12,closing_auction,-0.003728738880910506
2020-02-13,overnight_open,-0.0015187805945346517
2020-02-13,lunch,-0.0011742603509949713
2020-02-13,closing_auction,-0.0010519549798324837
2020-02-14,overnight_open,0.005248743606445812
2020-02-14,lunch,-0.0005792065033053263
2020-02-14,closing_auction,0.00034816921375320834
2020-02-17,overnight_open,0.0013914659016904657
2020-02-17,lunch,0.000928612951233993
2020-02-17,closing_auction,0.0008107013009886394
2020-02-18,overnight_open,-0.0012742544440675209
2020-02-18,lunch,0.0003478462554641135
2020-02-18,closing_auction,-0.0060563893484659286
2020-02-19,overnight_open,0.0015175395429681444
2020-02-19,lunch,0.00011651616674975591
2020-02-19,closing_auction,0.005559430580149298
2020-02-20,overnight_open,0.00196157681313414
2020-02-20,lunch,0.0005763356738402336
2020-02-20,closing_auction,-0.0004587682154095235
2020-02-21,overnight_open,-0.004368827367331367
2020-02-21,lunch,-0.0009209163768150126
2020-02-21,closing_auction,0.00046371436026864266
2020-02-24,overnight_open,-0.02084628715782737
2020-02-24,lunch,-0.001185536594101698
2020-02-24,closing_auction,-0.003011143497687413
2020-02-25,overnight_open,-0.010184375127209249
2020-02-25,lunch,0.001921460901006583
2020-02-25,closing_auction,-0.00047551118347243914
2020-02-26,overnight_open,-0.01316595918230445
2020-02-26,lunch,0.00011961007131072977
2020-02-26,closing_auction,0.003952337619936939
2020-02-27,overnight_open,-0.004792724247222973
2020-02-27,lunch,-0.00023912003939858487
2020-02-27,closing_auction,0.001181056001229646
2020-02-28,overnight_open,-0.01690315212035404
2020-02-28,lunch,-0.006060624611690958
2020-02-28,closing_auction,0.0008436276487090918
2020-03-02,overnight_open,0.0024064504453942563
2020-03-02,lunch,0.0005974786579126025
2020-03-02,closing_auction,-0.0010713649021923872
2020-03-03,overnight_open,0.00783015033948928
2020-03-03,lunch,-0.0015409236735986955
2020-03-03,closing_auction,-0.0011926059851231359
2020-03-04,overnight_open,-0.002150281559618347
2020-03-04,lunch,0.0
2020-03-04,closing_auction,-0.00023775558837615918
2020-03-05,overnight_open,0.005335875587636208
2020-03-05,lunch,0.002244935071728937
2020-03-05,closing_auction,-0.0005979073421770492
2020-03-06,overnight_open,-0.008408457949406664
2020-03-06,lunch,-0.0008483306574326295
2020-03-06,closing_auction,0.00036051193084071955
2020-03-09,overnight_open,-0.044342542185832556
2020-03-09,lunch,0.0
2020-03-09,closing_auction,0.0
2020-03-10,overnight_open,-0.01156382664456994
2020-03-10,lunch,0.002411321683640746
2020-03-10,closing_auction,0.006032232884416218
2020-03-11,overnight_open,-0.0023059195459769416
2020-03-11,lunch,-0.013956776912934642
2020-03-11,closing_auction,0.00026849241670216345
2020-03-12,overnight_open,-0.03775065328137738
2020-03-12,lunch,-0.0033888764429486347
2020-03-12,closing_auction,-0.019265669010588234
2020-03-13,overnight_open,-0.04118228996641541
2020-03-13,lunch,0.031195855768480805
2020-03-13,closing_auction,-0.0007017051722914095
2020-03-16,overnight_open,-0.021713760223784132
2020-03-16,lunch,-0.02593805354843961
2020-03-16,closing_auction,0.004306191226211306
2020-03-17,overnight_open,0.011783904217682807
2020-03-17,lunch,0.004647118441553694
2020-03-17,closing_auction,-0.0048412453946558975
2020-03-18,overnight_open,-0.001571316657850616
2020-03-18,lunch,-0.0192839476945933
2020-03-18,closing_auction,-0.002177859300012816
2020-03-19,overnight_open,-0.0029112102074584415
2020-03-19,lunch,0.006921461988686288
2020-03-19,closing_auction,0.0014760150281206794
2020-03-20,overnight_open,-0.00695629238916043
2020-03-20,lunch,-0.0011934955914697802
2020-03-20,closing_auction,-0.0020808568744984032
2020-03-23,overnight_open,-0.04286370443178239
2020-03-23,lunch,-0.003982482364317486
2020-03-24,overnight_open,0.009235734438997015
2020-03-24,lunch,0.005305905204549784
2020-03-24,closing_auction,-0.0015961695328222147
2020-03-25,overnight_open,0.021336249918798938
2020-03-25,lunch,0.009367750003600241
2020-03-25,closing_auction,0.0007715454437210788
2020-03-26,overnight_open,-0.006965433316242227
2020-03-26,lunch,-0.008494623991422746
2020-03-26,closing_auction,-0.0038259252790373696
2020-03-27,overnight_open,0.01064431370217919
2020-03-27,lunch,0.004737100284269296
2020-03-27,closing_auction,0.0027680551745799947
2020-03-30,overnight_open,-0.022694609927698353
2020-03-30,lunch,0.008166088251053581
2020-03-30,closing_auction,-0.006837633477604075
2020-03-31,overnight_open,0.015319448533513242
2020-03-31,lunch,-0.02353049741019416
2020-03-31,closing_auction,0.007458190845778823
2020-04-01,overnight_open,0.004826763378925999
2020-04-01,lunch,-0.030279571316555787
2020-04-01,closing_auction,-0.0067567824628797625
2020-04-03,overnight_open,0.024444545445592488
2020-04-03,lunch,0.004289020101834914
2020-04-03,closing_auction,0.0014671124972391552
2020-04-06,overnight_open,0.0447562552565106
2020-04-06,lunch,0.00557795062605389
2020-04-07,overnight_open,0.027777478442577816
2020-04-07,lunch,0.00720399333481937
2020-04-07,closing_auction,0.00014772139771301488
2020-04-08,overnight_open,-0.023917433060588696
2020-04-08,lunch,0.004223871116185022
2020-04-08,closing_auction,0.004454350349380375
2020-04-09,overnight_open,0.008702761616391113
2020-04-09,lunch,0.0
2020-04-09,closing_auction,0.00029407440294287505
2020-04-10,overnight_open,-0.0007353482205025441
2020-04-10,lunch,-0.0005859089079287196
2020-04-10,closing_auction,0.00367242425226379
2020-04-13,overnight_open,-0.006177398670511199
2020-04-13,lunch,-0.0036297680505787237
2020-04-13,closing_auction,-0.0011592524121012376
2020-04-14,overnight_open,0.012964745121159554
2020-04-14,lunch,-0.0024589583518970803
2020-04-14,closing_auction,0.0017030943656727656
2020-04-15,overnight_open,0.0031148262476650276
2020-04-15,lunch,-0.0016804373090421828
2020-04-15,closing_auction,0.0012551427629227433
2020-04-16,overnight_open,-0.0023721493018507784
2020-04-16,lunch,0.003045406561911584
2020-04-16,closing_auction,0.0011037528714377502
2020-04-17,overnight_open,-0.004422339987869783
2020-04-17,lunch,0.0015310741386094283
2020-04-17,closing_auction,0.003495284928642142
2020-04-20,overnight_open,-0.001955854213876211
